monthly_sales_percent_change,category_code,seasonally_adj,data_type_code,time,category_name,high_level_category
1.4,454,True,E_SM,2017-12-01,Nonstore Retailers,Nonstore Trade
1.3,441X,True,E_SM,2018-01-01,Auto and Other Motor Vehicles,Retail Trade
1.4,441X,True,E_SM,2018-02-01,Auto and Other Motor Vehicles,Retail Trade
1.0,441X,True,E_SM,2018-03-01,Auto and Other Motor Vehicles,Retail Trade
1.0,441X,True,E_SM,2018-04-01,Auto and Other Motor Vehicles,Retail Trade
0.9,441X,True,E_SM,2018-05-01,Auto and Other Motor Vehicles,Retail Trade
1.0,441X,True,E_SM,2018-06-01,Auto and Other Motor Vehicles,Retail Trade
0.9,441X,True,E_SM,2018-07-01,Auto and Other Motor Vehicles,Retail Trade
1.0,441X,True,E_SM,2018-08-01,Auto and Other Motor Vehicles,Retail Trade
1.1,441X,True,E_SM,2018-09-01,Auto and Other Motor Vehicles,Retail Trade
1.1,441X,True,E_SM,2018-10-01,Auto and Other Motor Vehicles,Retail Trade
1.2,441X,True,E_SM,2018-11-01,Auto and Other Motor Vehicles,Retail Trade
1.1,441X,True,E_SM,2018-12-01,Auto and Other Motor Vehicles,Retail Trade
2.2,442,True,E_SM,2018-01-01,Furniture and Home Furnishings Stores,Retail Trade
2.3,442,True,E_SM,2018-02-01,Furniture and Home Furnishings Stores,Retail Trade
1.9,442,True,E_SM,2018-03-01,Furniture and Home Furnishings Stores,Retail Trade
1.8,442,True,E_SM,2018-04-01,Furniture and Home Furnishings Stores,Retail Trade
1.9,442,True,E_SM,2018-05-01,Furniture and Home Furnishings Stores,Retail Trade
2.1,442,True,E_SM,2018-07-01,Furniture and Home Furnishings Stores,Retail Trade
2.1,442,True,E_SM,2018-08-01,Furniture and Home Furnishings Stores,Retail Trade
2.1,442,True,E_SM,2018-09-01,Furniture and Home Furnishings Stores,Retail Trade
1.9,442,True,E_SM,2018-10-01,Furniture and Home Furnishings Stores,Retail Trade
1.8,442,True,E_SM,2018-12-01,Furniture and Home Furnishings Stores,Retail Trade
1.6,4451,True,E_SM,2018-01-01,Grocery Stores,Retail Trade
1.6,4451,True,E_SM,2018-02-01,Grocery Stores,Retail Trade
0.9,4451,True,E_SM,2018-03-01,Grocery Stores,Retail Trade
0.8,4451,True,E_SM,2018-04-01,Grocery Stores,Retail Trade
0.8,4451,True,E_SM,2018-05-01,Grocery Stores,Retail Trade
0.7,4451,True,E_SM,2018-06-01,Grocery Stores,Retail Trade
0.7,4451,True,E_SM,2018-07-01,Grocery Stores,Retail Trade
0.6,4451,True,E_SM,2018-08-01,Grocery Stores,Retail Trade
0.6,4451,True,E_SM,2018-09-01,Grocery Stores,Retail Trade
0.6,4451,True,E_SM,2018-10-01,Grocery Stores,Retail Trade
0.7,4451,True,E_SM,2018-11-01,Grocery Stores,Retail Trade
0.6,4451,True,E_SM,2018-12-01,Grocery Stores,Retail Trade
2.3,446,True,E_SM,2018-02-01,Health and Personal Care Stores,Retail Trade
1.8,446,True,E_SM,2018-03-01,Health and Personal Care Stores,Retail Trade
1.8,446,True,E_SM,2018-04-01,Health and Personal Care Stores,Retail Trade
2.0,446,True,E_SM,2018-05-01,Health and Personal Care Stores,Retail Trade
2.0,446,True,E_SM,2018-07-01,Health and Personal Care Stores,Retail Trade
1.7,446,True,E_SM,2018-08-01,Health and Personal Care Stores,Retail Trade
1.8,446,True,E_SM,2018-09-01,Health and Personal Care Stores,Retail Trade
1.9,446,True,E_SM,2018-10-01,Health and Personal Care Stores,Retail Trade
2.0,446,True,E_SM,2018-11-01,Health and Personal Care Stores,Retail Trade
0.6,44W72,True,E_SM,2018-03-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
0.6,44W72,True,E_SM,2018-04-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
0.6,44W72,True,E_SM,2018-05-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
0.6,44W72,True,E_SM,2018-06-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
0.6,44W72,True,E_SM,2018-07-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
0.6,44W72,True,E_SM,2018-08-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
0.6,44W72,True,E_SM,2018-09-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
0.6,44W72,True,E_SM,2018-10-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
0.6,44W72,True,E_SM,2018-11-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
0.6,44W72,True,E_SM,2018-12-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
0.6,44X72,True,E_SM,2018-01-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2018-02-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2018-03-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2018-04-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2018-05-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2018-07-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2018-08-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2018-09-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2018-10-01,Retail Trade and Food Services,Retail and Food Services
2.5,451,True,E_SM,2018-01-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
2.6,451,True,E_SM,2018-02-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.4,451,True,E_SM,2018-03-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.3,451,True,E_SM,2018-04-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.3,451,True,E_SM,2018-05-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.1,451,True,E_SM,2018-06-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.1,451,True,E_SM,2018-07-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.2,451,True,E_SM,2018-08-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
0.7,451,True,E_SM,2018-09-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.2,451,True,E_SM,2018-10-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.2,451,True,E_SM,2018-11-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.4,451,True,E_SM,2018-12-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
0.2,452,True,E_SM,2018-01-01,General Merchandise Stores,Retail Trade
2.3,722,True,E_SM,2018-01-01,Food Services and Drinking Places,Food Services
2.0,722,True,E_SM,2018-02-01,Food Services and Drinking Places,Food Services
2.0,722,True,E_SM,2018-03-01,Food Services and Drinking Places,Food Services
2.0,722,True,E_SM,2018-04-01,Food Services and Drinking Places,Food Services
2.0,722,True,E_SM,2018-05-01,Food Services and Drinking Places,Food Services
2.1,722,True,E_SM,2018-06-01,Food Services and Drinking Places,Food Services
2.3,722,True,E_SM,2018-07-01,Food Services and Drinking Places,Food Services
2.4,722,True,E_SM,2018-08-01,Food Services and Drinking Places,Food Services
2.1,722,True,E_SM,2018-09-01,Food Services and Drinking Places,Food Services
2.2,722,True,E_SM,2018-10-01,Food Services and Drinking Places,Food Services
2.1,722,True,E_SM,2018-11-01,Food Services and Drinking Places,Food Services
2.0,722,True,E_SM,2018-12-01,Food Services and Drinking Places,Food Services
0.6,44000,True,E_SM,2019-01-01,Retail Trade,Retail Trade
0.6,44000,True,E_SM,2019-02-01,Retail Trade,Retail Trade
0.5,44000,True,E_SM,2019-03-01,Retail Trade,Retail Trade
2.0,443,True,E_SM,2019-01-01,Electronics and Appliance Stores,Retail Trade
1.8,443,True,E_SM,2019-02-01,Electronics and Appliance Stores,Retail Trade
1.5,443,True,E_SM,2019-03-01,Electronics and Appliance Stores,Retail Trade
1.6,443,True,E_SM,2019-04-01,Electronics and Appliance Stores,Retail Trade
1.6,443,True,E_SM,2019-05-01,Electronics and Appliance Stores,Retail Trade
1.5,443,True,E_SM,2019-06-01,Electronics and Appliance Stores,Retail Trade
1.7,443,True,E_SM,2019-07-01,Electronics and Appliance Stores,Retail Trade
1.4,443,True,E_SM,2019-08-01,Electronics and Appliance Stores,Retail Trade
1.5,443,True,E_SM,2019-09-01,Electronics and Appliance Stores,Retail Trade
1.4,443,True,E_SM,2019-10-01,Electronics and Appliance Stores,Retail Trade
1.1,443,True,E_SM,2019-11-01,Electronics and Appliance Stores,Retail Trade
1.1,443,True,E_SM,2019-12-01,Electronics and Appliance Stores,Retail Trade
1.5,444,True,E_SM,2019-01-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
1.5,444,True,E_SM,2019-02-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
1.3,444,True,E_SM,2019-03-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
1.3,444,True,E_SM,2019-05-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
1.3,444,True,E_SM,2019-06-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
1.4,444,True,E_SM,2019-07-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
1.6,444,True,E_SM,2019-08-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
1.6,444,True,E_SM,2019-09-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
2.7,446,True,E_SM,2019-01-01,Health and Personal Care Stores,Retail Trade
2.5,446,True,E_SM,2019-02-01,Health and Personal Care Stores,Retail Trade
2.4,446,True,E_SM,2019-03-01,Health and Personal Care Stores,Retail Trade
2.4,446,True,E_SM,2019-04-01,Health and Personal Care Stores,Retail Trade
2.3,446,True,E_SM,2019-05-01,Health and Personal Care Stores,Retail Trade
2.4,446,True,E_SM,2019-06-01,Health and Personal Care Stores,Retail Trade
2.6,446,True,E_SM,2019-07-01,Health and Personal Care Stores,Retail Trade
2.5,446,True,E_SM,2019-08-01,Health and Personal Care Stores,Retail Trade
2.7,446,True,E_SM,2019-09-01,Health and Personal Care Stores,Retail Trade
2.8,446,True,E_SM,2019-10-01,Health and Personal Care Stores,Retail Trade
2.7,446,True,E_SM,2019-11-01,Health and Personal Care Stores,Retail Trade
2.4,446,True,E_SM,2019-12-01,Health and Personal Care Stores,Retail Trade
0.7,44X72,True,E_SM,2019-01-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2019-02-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2019-03-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2019-04-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2019-05-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2019-06-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2019-07-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2019-08-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2019-09-01,Retail Trade and Food Services,Retail and Food Services
0.7,44X72,True,E_SM,2019-10-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2019-11-01,Retail Trade and Food Services,Retail and Food Services
0.6,44X72,True,E_SM,2019-12-01,Retail Trade and Food Services,Retail and Food Services
0.7,44Y72,True,E_SM,2019-01-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.7,44Y72,True,E_SM,2019-02-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.6,44Y72,True,E_SM,2019-03-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.7,44Y72,True,E_SM,2019-04-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.7,44Y72,True,E_SM,2019-05-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.7,44Y72,True,E_SM,2019-06-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.7,44Y72,True,E_SM,2019-07-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.7,44Y72,True,E_SM,2019-08-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.7,44Y72,True,E_SM,2019-09-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.7,44Y72,True,E_SM,2019-10-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.7,44Y72,True,E_SM,2019-11-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.7,44Y72,True,E_SM,2019-12-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.7,44Z72,True,E_SM,2019-01-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.6,44Z72,True,E_SM,2019-02-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.6,44Z72,True,E_SM,2019-03-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.6,44Z72,True,E_SM,2019-04-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.6,44Z72,True,E_SM,2019-06-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.6,44Z72,True,E_SM,2019-07-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.5,44Z72,True,E_SM,2019-08-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.6,44Z72,True,E_SM,2019-09-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.5,452,True,E_SM,2019-01-01,General Merchandise Stores,Retail Trade
0.5,452,True,E_SM,2019-02-01,General Merchandise Stores,Retail Trade
0.5,452,True,E_SM,2019-03-01,General Merchandise Stores,Retail Trade
0.6,452,True,E_SM,2019-04-01,General Merchandise Stores,Retail Trade
0.6,452,True,E_SM,2019-05-01,General Merchandise Stores,Retail Trade
0.6,452,True,E_SM,2019-06-01,General Merchandise Stores,Retail Trade
0.6,452,True,E_SM,2019-07-01,General Merchandise Stores,Retail Trade
0.5,452,True,E_SM,2019-08-01,General Merchandise Stores,Retail Trade
0.5,452,True,E_SM,2019-09-01,General Merchandise Stores,Retail Trade
0.6,452,True,E_SM,2019-10-01,General Merchandise Stores,Retail Trade
0.5,452,True,E_SM,2019-11-01,General Merchandise Stores,Retail Trade
0.5,452,True,E_SM,2019-12-01,General Merchandise Stores,Retail Trade
2.3,722,True,E_SM,2019-01-01,Food Services and Drinking Places,Food Services
2.4,722,True,E_SM,2019-02-01,Food Services and Drinking Places,Food Services
2.4,722,True,E_SM,2019-03-01,Food Services and Drinking Places,Food Services
2.3,722,True,E_SM,2019-04-01,Food Services and Drinking Places,Food Services
2.4,722,True,E_SM,2019-05-01,Food Services and Drinking Places,Food Services
2.4,722,True,E_SM,2019-06-01,Food Services and Drinking Places,Food Services
2.7,722,True,E_SM,2019-07-01,Food Services and Drinking Places,Food Services
2.8,722,True,E_SM,2019-08-01,Food Services and Drinking Places,Food Services
2.7,722,True,E_SM,2019-09-01,Food Services and Drinking Places,Food Services
2.7,722,True,E_SM,2019-10-01,Food Services and Drinking Places,Food Services
2.6,722,True,E_SM,2019-12-01,Food Services and Drinking Places,Food Services
1.2,441X,True,E_SM,2020-04-01,Auto and Other Motor Vehicles,Retail Trade
1.2,441X,True,E_SM,2020-05-01,Auto and Other Motor Vehicles,Retail Trade
1.0,441X,True,E_SM,2020-06-01,Auto and Other Motor Vehicles,Retail Trade
1.2,441X,True,E_SM,2020-07-01,Auto and Other Motor Vehicles,Retail Trade
1.3,441X,True,E_SM,2020-08-01,Auto and Other Motor Vehicles,Retail Trade
1.3,441X,True,E_SM,2020-09-01,Auto and Other Motor Vehicles,Retail Trade
1.4,441X,True,E_SM,2020-10-01,Auto and Other Motor Vehicles,Retail Trade
1.4,441X,True,E_SM,2020-11-01,Auto and Other Motor Vehicles,Retail Trade
1.5,441X,True,E_SM,2020-12-01,Auto and Other Motor Vehicles,Retail Trade
2.0,442,True,E_SM,2020-01-01,Furniture and Home Furnishings Stores,Retail Trade
2.6,442,True,E_SM,2020-02-01,Furniture and Home Furnishings Stores,Retail Trade
4.7,442,True,E_SM,2020-04-01,Furniture and Home Furnishings Stores,Retail Trade
3.7,442,True,E_SM,2020-05-01,Furniture and Home Furnishings Stores,Retail Trade
3.2,442,True,E_SM,2020-06-01,Furniture and Home Furnishings Stores,Retail Trade
2.7,442,True,E_SM,2020-07-01,Furniture and Home Furnishings Stores,Retail Trade
3.0,442,True,E_SM,2020-08-01,Furniture and Home Furnishings Stores,Retail Trade
3.0,442,True,E_SM,2020-10-01,Furniture and Home Furnishings Stores,Retail Trade
2.9,442,True,E_SM,2020-11-01,Furniture and Home Furnishings Stores,Retail Trade
2.8,442,True,E_SM,2020-12-01,Furniture and Home Furnishings Stores,Retail Trade
0.2,452,True,E_SM,2018-02-01,General Merchandise Stores,Retail Trade
0.4,452,True,E_SM,2018-03-01,General Merchandise Stores,Retail Trade
0.4,452,True,E_SM,2018-04-01,General Merchandise Stores,Retail Trade
0.6,452,True,E_SM,2018-05-01,General Merchandise Stores,Retail Trade
0.5,452,True,E_SM,2018-06-01,General Merchandise Stores,Retail Trade
0.5,452,True,E_SM,2018-07-01,General Merchandise Stores,Retail Trade
0.5,452,True,E_SM,2018-08-01,General Merchandise Stores,Retail Trade
0.6,452,True,E_SM,2018-09-01,General Merchandise Stores,Retail Trade
0.6,452,True,E_SM,2018-10-01,General Merchandise Stores,Retail Trade
0.6,452,True,E_SM,2018-11-01,General Merchandise Stores,Retail Trade
0.5,452,True,E_SM,2018-12-01,General Merchandise Stores,Retail Trade
0.0,4521E,True,E_SM,2018-01-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2018-03-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2018-04-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2018-05-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2018-06-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2018-07-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2018-09-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2018-10-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2018-11-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2018-12-01,Department Stores,Retail Trade
0.5,44000,True,E_SM,2019-04-01,Retail Trade,Retail Trade
0.5,44000,True,E_SM,2019-05-01,Retail Trade,Retail Trade
0.5,44000,True,E_SM,2019-06-01,Retail Trade,Retail Trade
0.5,44000,True,E_SM,2019-07-01,Retail Trade,Retail Trade
0.5,44000,True,E_SM,2019-08-01,Retail Trade,Retail Trade
0.6,44000,True,E_SM,2019-09-01,Retail Trade,Retail Trade
0.6,44000,True,E_SM,2019-10-01,Retail Trade,Retail Trade
0.5,44000,True,E_SM,2019-11-01,Retail Trade,Retail Trade
0.6,44000,True,E_SM,2019-12-01,Retail Trade,Retail Trade
1.2,441,True,E_SM,2019-01-01,Motor Vehicle and Parts Dealers,Retail Trade
1.1,441,True,E_SM,2019-02-01,Motor Vehicle and Parts Dealers,Retail Trade
1.1,441,True,E_SM,2019-03-01,Motor Vehicle and Parts Dealers,Retail Trade
1.0,441,True,E_SM,2019-04-01,Motor Vehicle and Parts Dealers,Retail Trade
1.1,441,True,E_SM,2019-06-01,Motor Vehicle and Parts Dealers,Retail Trade
1.1,441,True,E_SM,2019-07-01,Motor Vehicle and Parts Dealers,Retail Trade
0.9,441,True,E_SM,2019-08-01,Motor Vehicle and Parts Dealers,Retail Trade
1.1,441,True,E_SM,2019-09-01,Motor Vehicle and Parts Dealers,Retail Trade
1.0,441,True,E_SM,2019-10-01,Motor Vehicle and Parts Dealers,Retail Trade
1.1,441,True,E_SM,2019-12-01,Motor Vehicle and Parts Dealers,Retail Trade
1.7,444,True,E_SM,2019-11-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
1.6,444,True,E_SM,2019-12-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
0.6,445,True,E_SM,2019-01-01,Food and Beverage Stores,Retail Trade
0.6,445,True,E_SM,2019-03-01,Food and Beverage Stores,Retail Trade
0.6,445,True,E_SM,2019-04-01,Food and Beverage Stores,Retail Trade
0.7,445,True,E_SM,2019-05-01,Food and Beverage Stores,Retail Trade
0.6,445,True,E_SM,2019-06-01,Food and Beverage Stores,Retail Trade
0.6,445,True,E_SM,2019-07-01,Food and Beverage Stores,Retail Trade
0.7,445,True,E_SM,2019-09-01,Food and Beverage Stores,Retail Trade
0.7,445,True,E_SM,2019-10-01,Food and Beverage Stores,Retail Trade
0.7,445,True,E_SM,2019-11-01,Food and Beverage Stores,Retail Trade
0.6,445,True,E_SM,2019-12-01,Food and Beverage Stores,Retail Trade
1.2,447,True,E_SM,2019-01-01,Gasoline Stations,Retail Trade
1.2,447,True,E_SM,2019-02-01,Gasoline Stations,Retail Trade
1.2,447,True,E_SM,2019-03-01,Gasoline Stations,Retail Trade
1.4,447,True,E_SM,2019-04-01,Gasoline Stations,Retail Trade
1.2,447,True,E_SM,2019-05-01,Gasoline Stations,Retail Trade
1.4,447,True,E_SM,2019-06-01,Gasoline Stations,Retail Trade
1.4,447,True,E_SM,2019-07-01,Gasoline Stations,Retail Trade
1.3,447,True,E_SM,2019-08-01,Gasoline Stations,Retail Trade
1.3,447,True,E_SM,2019-09-01,Gasoline Stations,Retail Trade
1.2,447,True,E_SM,2019-10-01,Gasoline Stations,Retail Trade
1.1,447,True,E_SM,2019-11-01,Gasoline Stations,Retail Trade
1.1,447,True,E_SM,2019-12-01,Gasoline Stations,Retail Trade
2.9,448,True,E_SM,2019-01-01,Clothing and Accessories Stores,Retail Trade
2.3,448,True,E_SM,2019-02-01,Clothing and Accessories Stores,Retail Trade
2.1,448,True,E_SM,2019-03-01,Clothing and Accessories Stores,Retail Trade
1.8,448,True,E_SM,2019-04-01,Clothing and Accessories Stores,Retail Trade
2.1,448,True,E_SM,2019-06-01,Clothing and Accessories Stores,Retail Trade
2.1,448,True,E_SM,2019-07-01,Clothing and Accessories Stores,Retail Trade
2.3,448,True,E_SM,2019-08-01,Clothing and Accessories Stores,Retail Trade
2.1,448,True,E_SM,2019-09-01,Clothing and Accessories Stores,Retail Trade
3.7,448,True,E_SM,2019-11-01,Clothing and Accessories Stores,Retail Trade
2.8,448,True,E_SM,2019-12-01,Clothing and Accessories Stores,Retail Trade
0.7,44Z72,True,E_SM,2019-10-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.6,44Z72,True,E_SM,2019-11-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.6,44Z72,True,E_SM,2019-12-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
1.7,451,True,E_SM,2019-01-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.7,451,True,E_SM,2019-02-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.7,451,True,E_SM,2019-03-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.5,451,True,E_SM,2019-04-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.8,451,True,E_SM,2019-06-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.9,451,True,E_SM,2019-07-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.7,451,True,E_SM,2019-08-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.6,451,True,E_SM,2019-09-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.8,451,True,E_SM,2019-10-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.6,451,True,E_SM,2019-12-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
0.0,4521E,True,E_SM,2019-01-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2019-02-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2019-03-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2019-04-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2019-05-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2019-06-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2019-07-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2019-08-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2019-09-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2019-10-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2019-11-01,Department Stores,Retail Trade
0.0,4521E,True,E_SM,2019-12-01,Department Stores,Retail Trade
0.6,44000,True,E_SM,2020-01-01,Retail Trade,Retail Trade
0.5,44000,True,E_SM,2020-02-01,Retail Trade,Retail Trade
0.5,44000,True,E_SM,2020-03-01,Retail Trade,Retail Trade
0.6,44000,True,E_SM,2020-04-01,Retail Trade,Retail Trade
0.6,44000,True,E_SM,2020-05-01,Retail Trade,Retail Trade
0.6,44000,True,E_SM,2020-06-01,Retail Trade,Retail Trade
0.6,44000,True,E_SM,2020-07-01,Retail Trade,Retail Trade
0.5,44000,True,E_SM,2020-08-01,Retail Trade,Retail Trade
0.6,44000,True,E_SM,2020-09-01,Retail Trade,Retail Trade
0.6,44000,True,E_SM,2020-10-01,Retail Trade,Retail Trade
0.6,44000,True,E_SM,2020-11-01,Retail Trade,Retail Trade
0.6,44000,True,E_SM,2020-12-01,Retail Trade,Retail Trade
1.7,443,True,E_SM,2020-01-01,Electronics and Appliance Stores,Retail Trade
1.7,443,True,E_SM,2020-02-01,Electronics and Appliance Stores,Retail Trade
1.8,443,True,E_SM,2020-03-01,Electronics and Appliance Stores,Retail Trade
3.2,443,True,E_SM,2020-04-01,Electronics and Appliance Stores,Retail Trade
2.8,443,True,E_SM,2020-05-01,Electronics and Appliance Stores,Retail Trade
2.2,443,True,E_SM,2020-06-01,Electronics and Appliance Stores,Retail Trade
1.8,443,True,E_SM,2020-07-01,Electronics and Appliance Stores,Retail Trade
1.8,443,True,E_SM,2020-08-01,Electronics and Appliance Stores,Retail Trade
2.1,443,True,E_SM,2020-09-01,Electronics and Appliance Stores,Retail Trade
1.7,443,True,E_SM,2020-10-01,Electronics and Appliance Stores,Retail Trade
1.6,443,True,E_SM,2020-11-01,Electronics and Appliance Stores,Retail Trade
1.2,443,True,E_SM,2020-12-01,Electronics and Appliance Stores,Retail Trade
0.7,445,True,E_SM,2020-01-01,Food and Beverage Stores,Retail Trade
0.7,445,True,E_SM,2020-02-01,Food and Beverage Stores,Retail Trade
0.8,445,True,E_SM,2020-03-01,Food and Beverage Stores,Retail Trade
0.9,445,True,E_SM,2020-04-01,Food and Beverage Stores,Retail Trade
0.8,445,True,E_SM,2020-05-01,Food and Beverage Stores,Retail Trade
0.8,445,True,E_SM,2020-06-01,Food and Beverage Stores,Retail Trade
0.7,445,True,E_SM,2020-07-01,Food and Beverage Stores,Retail Trade
0.7,445,True,E_SM,2020-08-01,Food and Beverage Stores,Retail Trade
0.7,445,True,E_SM,2020-09-01,Food and Beverage Stores,Retail Trade
0.6,445,True,E_SM,2020-10-01,Food and Beverage Stores,Retail Trade
0.6,445,True,E_SM,2020-11-01,Food and Beverage Stores,Retail Trade
0.6,445,True,E_SM,2020-12-01,Food and Beverage Stores,Retail Trade
0.7,4451,True,E_SM,2020-01-01,Grocery Stores,Retail Trade
0.7,4451,True,E_SM,2020-02-01,Grocery Stores,Retail Trade
0.9,4451,True,E_SM,2020-04-01,Grocery Stores,Retail Trade
0.8,4451,True,E_SM,2020-05-01,Grocery Stores,Retail Trade
